state_fips_code,chsi_state_name,county_fips_code,chsi_county_name,chsi_state_abbr,strata_id_number,strata_determining_factors,number_counties,population_size,poverty,age_19_under,age_19_64,age_65_84,age_85_and_over,white,black,native_american,asian,hispanic
21,Kentucky,27,Breckinridge,KY,72,"frontier status, population size, poverty, age, population density",32,19293,15.4,23.9,62.4,12.3,1.4,96.2,2.8,0.2,0.1,0.9
21,Kentucky,29,Bullitt,KY,46,"frontier status, population size, poverty, age, population density",26,68474,9.5,25.4,65.7,8.2,0.7,97.8,0.8,0.3,0.3,0.9
21,Kentucky,31,Butler,KY,44,"frontier status, population size, poverty, age",33,13414,16.1,24.2,62.6,11.8,1.3,98.7,0.6,0.1,0.2,1.6
21,Kentucky,33,Caldwell,KY,64,"frontier status, population size, poverty, age, population density",41,12973,14.5,22.4,60.5,14.7,2.4,94.5,4.8,0.1,0.2,0.6
21,Kentucky,35,Calloway,KY,50,"frontier status, population size, poverty, age, population density",27,35122,14.8,20.8,64.3,12.8,2.1,93.0,4.0,0.2,2.1,1.5
21,Kentucky,37,Campbell,KY,19,"frontier status, population size, poverty, age",37,87251,10.3,25.8,61.5,11.3,1.4,96.2,2.1,0.2,0.7,1.1
21,Kentucky,39,Carlisle,KY,63,"frontier status, population size, poverty, age, population density",32,5329,12.8,22.7,59.2,16.1,2.0,98.1,1.1,0.4,0.1,1.3
21,Kentucky,41,Carroll,KY,44,"frontier status, population size, poverty, age",33,10454,13.3,25.2,62.6,11.0,1.3,96.3,1.9,0.3,0.6,3.9
21,Kentucky,43,Carter,KY,52,"frontier status, population size, poverty, age, population density",40,27306,20.4,24.4,62.4,11.8,1.5,98.9,0.2,0.3,0.2,0.6
21,Kentucky,45,Casey,KY,72,"frontier status, population size, poverty, age, population density",32,16290,21.2,24.0,61.2,13.0,1.9,98.9,0.4,0.3,0.1,2.0
21,Kentucky,47,Christian,KY,22,"frontier status, population size, poverty, age",28,70145,15.9,32.9,57.1,8.7,1.3,73.5,22.4,0.4,1.3,4.5
21,Kentucky,49,Clark,KY,32,"frontier status, population size, poverty, age",37,34887,12.4,24.0,63.3,11.3,1.4,94.2,4.8,0.2,0.3,1.3
21,Kentucky,51,Clay,KY,69,"frontier status, population size, poverty, age, population density",45,24146,30.3,24.3,64.9,9.6,1.2,94.3,5.0,0.2,0.1,1.4
21,Kentucky,53,Clinton,KY,73,"frontier status, population size, poverty, age, population density",23,9559,21.7,22.7,60.9,14.5,1.9,98.9,0.1,0.2,0.6,2.5
21,Kentucky,55,Crittenden,KY,63,"frontier status, population size, poverty, age, population density",32,8984,16.8,21.8,61.1,14.8,2.4,98.8,0.6,0.0,0.1,0.5
21,Kentucky,57,Cumberland,KY,71,"frontier status, population size, poverty, age, population density",33,7147,20.7,22.6,58.5,17.1,1.8,95.8,3.4,0.1,0.2,0.7
21,Kentucky,59,Daviess,KY,22,"frontier status, population size, poverty, age",28,93060,13.0,26.0,59.8,12.4,1.8,93.4,4.7,0.1,0.6,1.2
21,Kentucky,61,Edmonson,KY,44,"frontier status, population size, poverty, age",33,12030,16.3,22.7,62.9,12.9,1.6,98.6,0.6,0.4,0.2,0.9
21,Kentucky,63,Elliott,KY,68,"frontier status, population size, poverty, age, population density",34,6902,21.8,24.3,61.9,11.7,2.1,99.7,0.0,0.0,0.0,0.6
21,Kentucky,65,Estill,KY,44,"frontier status, population size, poverty, age",33,15089,21.1,23.9,62.8,11.8,1.5,99.2,0.2,0.2,0.1,0.7
21,Kentucky,67,Fayette,KY,14,"frontier status, population size, poverty, age",40,268080,13.0,23.4,66.2,9.2,1.3,81.7,13.6,0.2,3.0,4.8
21,Kentucky,69,Fleming,KY,72,"frontier status, population size, poverty, age, population density",32,14610,16.8,24.8,61.9,11.9,1.4,97.7,1.5,0.1,0.2,0.8
21,Kentucky,71,Floyd,KY,53,"frontier status, population size, poverty, age, population density",27,42218,24.1,23.2,64.7,10.8,1.3,97.9,1.4,0.1,0.3,0.7
21,Kentucky,73,Franklin,KY,28,"frontier status, population size, poverty, age",39,48207,10.9,23.3,64.2,11.1,1.4,88.0,9.5,0.1,1.0,2.0
21,Kentucky,75,Fulton,KY,72,"frontier status, population size, poverty, age, population density",32,7217,20.7,23.7,58.3,15.3,2.7,75.5,23.4,0.1,0.3,0.8
21,Kentucky,77,Gallatin,KY,42,"frontier status, population size, poverty, age",53,8134,15.2,28.4,61.2,9.4,1.1,97.2,1.7,0.1,0.3,2.2
21,Kentucky,79,Garrard,KY,65,"frontier status, population size, poverty, age, population density",30,16579,13.8,23.5,63.9,11.1,1.5,96.5,3.0,0.1,0.0,1.7
21,Kentucky,81,Grant,KY,42,"frontier status, population size, poverty, age",53,24610,12.5,27.9,62.6,8.6,1.0,98.5,0.4,0.2,0.5,1.2
21,Kentucky,83,Graves,KY,50,"frontier status, population size, poverty, age, population density",27,37625,15.0,24.7,59.7,13.4,2.2,93.7,4.6,0.3,0.3,4.4
21,Kentucky,85,Grayson,KY,44,"frontier status, population size, poverty, age",33,25189,16.1,24.0,61.8,13.0,1.2,98.5,0.6,0.1,0.2,1.0
21,Kentucky,87,Green,KY,64,"frontier status, population size, poverty, age, population density",41,11588,17.1,22.5,61.1,14.0,2.4,97.0,2.5,0.0,0.1,1.1
21,Kentucky,89,Greenup,KY,32,"frontier status, population size, poverty, age",37,37184,14.6,22.8,61.4,14.2,1.6,98.0,0.7,0.2,0.5,0.6
21,Kentucky,91,Hancock,KY,39,"frontier status, population size, poverty, age",51,8613,11.1,26.2,62.0,10.8,1.0,98.4,1.0,0.3,0.2,1.3
21,Kentucky,93,Hardin,KY,20,"frontier status, population size, poverty, age",32,96947,11.3,27.8,61.3,9.8,1.0,83.3,11.7,0.4,2.2,3.3
21,Kentucky,95,Harlan,KY,53,"frontier status, population size, poverty, age, population density",27,31614,26.6,24.5,62.2,11.8,1.5,95.8,2.5,0.4,0.5,0.7
21,Kentucky,97,Harrison,KY,65,"frontier status, population size, poverty, age, population density",30,18527,12.7,24.2,62.2,11.6,1.9,96.6,2.3,0.3,0.3,1.6
21,Kentucky,99,Hart,KY,73,"frontier status, population size, poverty, age, population density",23,18319,19.4,24.9,61.8,11.7,1.6,93.8,5.4,0.2,0.2,1.1
21,Kentucky,101,Henderson,KY,28,"frontier status, population size, poverty, age",39,45573,13.3,24.4,62.4,11.7,1.5,91.3,7.4,0.1,0.4,1.4
21,Kentucky,103,Henry,KY,41,"frontier status, population size, poverty, age",47,15903,12.8,25.4,62.1,11.1,1.4,95.2,3.5,0.3,0.4,2.7
21,Kentucky,105,Hickman,KY,62,"frontier status, population size, poverty, age, population density",32,5075,14.7,21.5,60.3,15.3,2.9,89.1,9.8,0.2,0.1,1.0
21,Kentucky,107,Hopkins,KY,50,"frontier status, population size, poverty, age, population density",27,46705,15.3,23.9,61.2,13.1,1.9,92.2,6.2,0.2,0.5,1.2
21,Kentucky,109,Jackson,KY,69,"frontier status, population size, poverty, age, population density",45,13618,22.7,24.9,63.3,10.7,1.1,99.4,0.1,0.2,0.0,0.5
21,Kentucky,111,Jefferson,KY,3,"frontier status, population size, poverty",39,699827,13.3,25.1,61.6,11.7,1.6,76.6,20.0,0.2,1.7,2.3
21,Kentucky,113,Jessamine,KY,28,"frontier status, population size, poverty, age",39,43463,12.2,26.4,63.5,8.9,1.1,94.4,3.4,0.2,0.9,1.4
21,Kentucky,115,Johnson,KY,44,"frontier status, population size, poverty, age",33,24001,21.0,23.6,63.8,11.3,1.3,99.0,0.3,0.1,0.3,0.7
21,Kentucky,117,Kenton,KY,15,"frontier status, population size, poverty, age",23,153665,10.7,27.0,62.1,9.7,1.3,93.6,4.2,0.1,0.9,1.4
21,Kentucky,119,Knott,KY,69,"frontier status, population size, poverty, age, population density",45,17561,23.7,23.4,64.7,10.3,1.6,98.7,0.8,0.1,0.2,0.7
21,Kentucky,121,Knox,KY,53,"frontier status, population size, poverty, age, population density",27,32069,26.3,26.1,61.3,11.0,1.6,97.8,1.1,0.2,0.2,0.7
21,Kentucky,123,Larue,KY,65,"frontier status, population size, poverty, age, population density",30,13699,14.4,23.8,60.6,13.7,1.9,95.6,3.4,0.2,0.2,1.1
21,Kentucky,125,Laurel,KY,8,"frontier status, population size, poverty",54,56338,18.7,25.1,63.3,10.4,1.1,97.6,0.8,0.4,0.4,0.6
21,Kentucky,127,Lawrence,KY,69,"frontier status, population size, poverty, age, population density",45,16166,22.6,23.8,63.4,11.5,1.3,99.0,0.2,0.3,0.1,0.4
21,Kentucky,129,Lee,KY,44,"frontier status, population size, poverty, age",33,7709,26.5,21.3,63.9,12.9,1.8,95.3,4.0,0.3,0.1,0.5
21,Kentucky,131,Leslie,KY,68,"frontier status, population size, poverty, age, population density",34,11994,25.6,22.7,64.6,11.6,1.1,99.5,0.1,0.0,0.2,0.6
21,Kentucky,133,Letcher,KY,53,"frontier status, population size, poverty, age, population density",27,24434,21.8,22.6,64.3,11.9,1.2,98.9,0.6,0.0,0.3,0.5
21,Kentucky,135,Lewis,KY,68,"frontier status, population size, poverty, age, population density",34,13872,23.7,24.0,63.1,11.3,1.6,99.2,0.3,0.2,0.0,0.5
21,Kentucky,137,Lincoln,KY,44,"frontier status, population size, poverty, age",33,25122,17.5,24.9,61.8,12.0,1.4,97.0,2.5,0.0,0.1,1.4
21,Kentucky,139,Livingston,KY,63,"frontier status, population size, poverty, age, population density",32,9760,11.6,21.1,63.5,13.8,1.6,99.0,0.2,0.4,0.1,0.8
21,Kentucky,141,Logan,KY,49,"frontier status, population size, poverty, age, population density",35,27169,14.9,25.0,60.9,12.2,1.9,91.3,7.3,0.2,0.2,1.6
21,Kentucky,143,Lyon,KY,64,"frontier status, population size, poverty, age, population density",41,8160,13.0,15.1,66.0,17.4,1.6,92.1,7.0,0.3,0.4,0.8
21,Kentucky,145,McCracken,KY,24,"frontier status, population size, poverty, age",35,64698,15.4,23.5,60.7,13.4,2.4,86.9,10.9,0.2,0.6,1.2
21,Kentucky,147,McCreary,KY,69,"frontier status, population size, poverty, age, population density",45,17233,27.3,26.7,62.0,10.2,1.1,98.0,0.8,0.4,0.1,0.7
21,Kentucky,149,McLean,KY,64,"frontier status, population size, poverty, age, population density",41,9926,13.9,24.1,61.4,12.9,1.7,99.2,0.4,0.0,0.1,1.3
21,Kentucky,151,Madison,KY,22,"frontier status, population size, poverty, age",28,77749,15.0,24.6,65.3,9.0,1.1,93.3,4.2,0.3,1.0,1.2
21,Kentucky,153,Magoffin,KY,69,"frontier status, population size, poverty, age, population density",45,13472,26.8,25.4,63.4,10.0,1.2,99.4,0.2,0.2,0.1,0.5
21,Kentucky,155,Marion,KY,44,"frontier status, population size, poverty, age",33,18939,15.7,25.3,62.7,10.5,1.5,89.8,8.8,0.0,0.8,1.2
21,Kentucky,157,Marshall,KY,30,"frontier status, population size, poverty, age",57,30967,10.9,20.6,61.2,16.0,2.1,98.7,0.2,0.1,0.2,0.8
21,Kentucky,159,Martin,KY,69,"frontier status, population size, poverty, age, population density",45,12215,26.7,26.4,62.8,9.8,1.1,99.5,0.1,0.0,0.1,0.7
21,Kentucky,161,Mason,KY,73,"frontier status, population size, poverty, age, population density",23,17140,15.9,23.7,61.2,13.2,1.9,91.6,7.0,0.1,0.5,1.1
21,Kentucky,163,Meade,KY,29,"frontier status, population size, poverty, age",37,28447,10.9,27.3,64.2,7.8,0.8,92.8,4.5,0.7,0.7,2.4
21,Kentucky,165,Menifee,KY,68,"frontier status, population size, poverty, age, population density",34,6809,22.0,24.0,62.3,12.7,1.0,98.4,1.4,0.0,0.0,1.1
21,Kentucky,167,Mercer,KY,65,"frontier status, population size, poverty, age, population density",30,21610,12.7,24.4,61.2,12.7,1.8,94.2,3.8,0.2,0.9,1.7
21,Kentucky,169,Metcalfe,KY,72,"frontier status, population size, poverty, age, population density",32,10197,19.4,24.2,60.6,13.8,1.4,97.5,1.9,0.2,0.1,0.7
21,Kentucky,171,Monroe,KY,72,"frontier status, population size, poverty, age, population density",32,11660,20.2,23.2,61.1,13.7,1.9,96.5,2.8,0.1,0.2,2.3
21,Kentucky,173,Montgomery,KY,44,"frontier status, population size, poverty, age",33,24256,14.5,25.0,62.3,11.1,1.6,95.8,3.3,0.1,0.1,1.3
21,Kentucky,175,Morgan,KY,44,"frontier status, population size, poverty, age",33,14334,24.5,21.2,66.5,10.6,1.7,95.2,4.5,0.1,0.1,0.7
21,Kentucky,177,Muhlenberg,KY,35,"frontier status, population size, poverty, age",27,31548,17.3,22.6,62.0,13.4,2.1,94.7,4.7,0.0,0.1,0.8
21,Kentucky,179,Nelson,KY,29,"frontier status, population size, poverty, age",37,41088,11.8,26.6,62.7,9.6,1.1,93.3,5.3,0.1,0.8,1.1
21,Kentucky,181,Nicholas,KY,72,"frontier status, population size, poverty, age, population density",32,7027,14.3,23.4,61.1,13.8,1.7,98.8,0.8,0.2,0.2,0.6
21,Kentucky,183,Ohio,KY,72,"frontier status, population size, poverty, age, population density",32,23676,16.2,24.0,61.8,12.7,1.4,98.3,0.9,0.1,0.2,1.3
21,Kentucky,185,Oldham,KY,48,"frontier status, population size, poverty, age, population density",31,53533,5.9,25.2,67.2,6.9,0.6,93.7,4.4,0.3,0.7,1.9
21,Kentucky,187,Owen,KY,63,"frontier status, population size, poverty, age, population density",32,11374,14.7,24.6,62.7,11.3,1.4,97.9,1.1,0.3,0.2,1.1
21,Kentucky,189,Owsley,KY,72,"frontier status, population size, poverty, age, population density",32,4746,31.9,22.7,61.5,13.7,2.1,99.5,0.1,0.1,0.1,0.7
21,Kentucky,191,Pendleton,KY,42,"frontier status, population size, poverty, age",53,15125,12.0,26.4,62.9,9.5,1.1,98.9,0.5,0.1,0.1,0.8
21,Kentucky,193,Perry,KY,53,"frontier status, population size, poverty, age, population density",27,29452,23.3,24.5,63.6,10.7,1.1,97.4,1.6,0.0,0.7,0.6
21,Kentucky,195,Pike,KY,8,"frontier status, population size, poverty",54,66922,20.7,22.9,64.2,11.7,1.2,98.5,0.5,0.1,0.4,0.7
21,Kentucky,197,Powell,KY,69,"frontier status, population size, poverty, age, population density",45,13687,20.9,24.5,61.8,12.5,1.2,99.1,0.7,0.0,0.0,0.7
21,Kentucky,199,Pulaski,KY,8,"frontier status, population size, poverty",54,59200,17.1,23.3,60.8,14.2,1.8,97.3,1.3,0.2,0.5,1.2
21,Kentucky,201,Robertson,KY,71,"frontier status, population size, poverty, age, population density",33,2279,17.3,23.2,60.1,14.8,1.9,99.0,0.3,0.0,0.7,1.0
21,Kentucky,203,Rockcastle,KY,44,"frontier status, population size, poverty, age",33,16712,19.5,23.6,62.6,12.1,1.7,99.2,0.2,0.1,0.1,0.6
21,Kentucky,205,Rowan,KY,44,"frontier status, population size, poverty, age",33,22226,18.7,24.5,63.9,10.2,1.3,96.3,1.6,0.2,1.2,1.3
21,Kentucky,207,Russell,KY,73,"frontier status, population size, poverty, age, population density",23,17020,19.8,22.6,61.0,14.6,1.8,98.9,0.7,0.1,0.2,0.9
21,Kentucky,209,Scott,KY,28,"frontier status, population size, poverty, age",39,39380,10.0,27.1,64.5,7.5,0.9,92.4,5.4,0.2,0.9,2.0
21,Kentucky,211,Shelby,KY,28,"frontier status, population size, poverty, age",39,38205,10.0,25.3,64.1,9.4,1.2,89.3,8.2,0.4,1.0,7.9
21,Kentucky,213,Simpson,KY,39,"frontier status, population size, poverty, age",51,17021,13.1,25.7,61.2,11.3,1.8,88.2,9.8,0.1,1.1,1.0
21,Kentucky,215,Spencer,KY,39,"frontier status, population size, poverty, age",51,15651,8.3,25.4,65.8,8.1,0.8,97.1,1.6,0.2,0.1,1.1
21,Kentucky,217,Taylor,KY,41,"frontier status, population size, poverty, age",47,23754,16.6,23.6,60.1,14.5,1.8,93.9,5.3,0.1,0.3,1.4
21,Kentucky,219,Todd,KY,63,"frontier status, population size, poverty, age, population density",32,11944,16.5,26.9,59.9,11.8,1.4,90.7,8.6,0.2,0.2,1.9
21,Kentucky,221,Trigg,KY,63,"frontier status, population size, poverty, age, population density",32,13349,12.1,22.4,60.8,15.3,1.6,89.6,9.3,0.1,0.4,1.0
21,Kentucky,223,Trimble,KY,41,"frontier status, population size, poverty, age",47,9023,12.7,24.9,64.2,9.5,1.4,98.8,0.3,0.4,0.1,1.4
21,Kentucky,225,Union,KY,42,"frontier status, population size, poverty, age",53,15592,14.1,27.0,60.4,11.1,1.5,85.1,13.6,0.2,0.3,1.6
21,Kentucky,227,Warren,KY,22,"frontier status, population size, poverty, age",28,98960,15.2,24.9,64.3,9.5,1.3,87.9,8.8,0.2,1.7,3.3
21,Kentucky,229,Washington,KY,64,"frontier status, population size, poverty, age, population density",41,11399,14.0,25.3,60.2,13.0,1.6,91.3,7.4,0.2,0.5,1.9
21,Kentucky,231,Wayne,KY,44,"frontier status, population size, poverty, age",33,20352,22.6,24.0,62.1,12.4,1.5,97.6,1.5,0.2,0.1,2.4
21,Kentucky,233,Webster,KY,64,"frontier status, population size, poverty, age, population density",41,14161,13.8,24.3,60.9,12.9,1.9,95.0,4.3,0.1,0.3,4.2
21,Kentucky,235,Whitley,KY,53,"frontier status, population size, poverty, age, population density",27,38029,23.1,26.1,60.7,11.8,1.4,98.3,0.4,0.3,0.3,0.9
21,Kentucky,237,Wolfe,KY,68,"frontier status, population size, poverty, age, population density",34,7070,27.6,26.0,61.2,11.5,1.4,99.5,0.3,0.0,0.1,0.7
21,Kentucky,239,Woodford,KY,37,"frontier status, population size, poverty, age",30,24246,9.1,24.9,63.7,10.4,1.0,93.3,5.5,0.1,0.4,4.7
22,Louisiana,1,Acadia,LA,8,"frontier status, population size, poverty",54,59552,19.9,29.0,58.7,10.9,1.4,80.3,18.9,0.2,0.2,1.0
22,Louisiana,3,Allen,LA,44,"frontier status, population size, poverty, age",33,25270,20.5,24.3,63.4,10.9,1.4,72.6,24.5,1.6,0.6,4.5
22,Louisiana,5,Ascension,LA,23,"frontier status, population size, poverty, age",37,90501,11.4,28.6,64.0,6.7,0.8,78.6,19.8,0.3,0.8,3.4
22,Louisiana,7,Assumption,LA,69,"frontier status, population size, poverty, age, population density",45,23196,17.9,26.3,62.1,10.2,1.4,67.5,31.7,0.3,0.3,1.5
22,Louisiana,9,Avoyelles,LA,36,"frontier status, population size, poverty, age",23,42098,23.0,26.4,60.4,11.6,1.6,67.8,30.5,1.0,0.3,1.1
22,Louisiana,11,Beauregard,LA,33,"frontier status, population size, poverty, age",41,34562,15.3,25.9,62.0,10.7,1.3,84.4,13.4,0.6,0.7,2.2
22,Louisiana,13,Bienville,LA,71,"frontier status, population size, poverty, age, population density",33,15176,20.6,25.4,57.3,14.6,2.7,57.6,41.9,0.2,0.2,1.2
22,Louisiana,15,Bossier,LA,20,"frontier status, population size, poverty, age",32,105541,13.4,27.6,61.2,10.1,1.1,75.2,21.3,0.6,1.5,3.8
22,Louisiana,17,Caddo,LA,7,"frontier status, population size, poverty",33,251309,19.7,26.7,59.9,11.6,1.9,51.3,46.5,0.4,0.9,1.9
22,Louisiana,19,Calcasieu,LA,6,"frontier status, population size, poverty",53,185419,16.3,26.8,60.9,11.0,1.3,73.4,24.7,0.3,0.7,1.6
22,Louisiana,21,Caldwell,LA,75,"frontier status, population size, poverty, age, population density",37,10563,19.0,23.5,62.3,12.3,1.9,81.6,17.7,0.4,0.2,1.6
22,Louisiana,23,Cameron,LA,39,"frontier status, population size, poverty, age",51,9558,11.8,24.8,63.8,10.3,1.1,94.5,4.5,0.4,0.5,3.0
22,Louisiana,25,Catahoula,LA,66,"frontier status, population size, poverty, age, population density",37,10447,22.4,24.5,60.6,13.3,1.6,71.8,27.6,0.2,0.2,1.0
22,Louisiana,27,Claiborne,LA,71,"frontier status, population size, poverty, age, population density",33,16309,22.3,23.6,59.4,14.6,2.5,51.6,48.1,0.1,0.1,1.0
22,Louisiana,29,Concordia,LA,68,"frontier status, population size, poverty, age, population density",34,19273,23.9,25.8,58.9,13.3,2.0,60.5,38.6,0.2,0.4,1.7
22,Louisiana,31,De Soto,LA,36,"frontier status, population size, poverty, age",23,26383,19.1,26.7,60.1,11.3,2.0,58.3,40.6,0.4,0.2,1.8
22,Louisiana,33,East Baton Rouge,LA,5,"frontier status, population size, poverty",25,411417,16.4,27.1,62.5,9.2,1.2,53.3,43.3,0.2,2.4,2.2
22,Louisiana,35,East Carroll,LA,67,"frontier status, population size, poverty, age, population density",31,8756,33.9,29.8,58.0,10.6,1.6,31.1,68.2,0.2,0.5,1.3
22,Louisiana,37,East Feliciana,LA,69,"frontier status, population size, poverty, age, population density",45,20823,17.7,24.6,63.8,10.7,1.0,54.0,45.1,0.2,0.3,0.9
22,Louisiana,39,Evangeline,LA,52,"frontier status, population size, poverty, age, population density",40,35540,24.2,28.6,59.1,10.8,1.5,70.2,29.1,0.2,0.3,1.2
22,Louisiana,41,Franklin,LA,76,"frontier status, population size, poverty, age, population density",38,20380,24.2,26.8,57.4,13.9,1.9,67.9,31.3,0.3,0.2,0.8
22,Louisiana,43,Grant,LA,68,"frontier status, population size, poverty, age, population density",34,19503,18.2,26.8,60.8,11.1,1.3,86.5,11.2,0.8,0.3,1.4
22,Louisiana,45,Iberia,LA,8,"frontier status, population size, poverty",54,74388,19.7,28.9,59.5,10.2,1.4,65.0,31.6,0.3,2.2,1.7
22,Louisiana,47,Iberville,LA,52,"frontier status, population size, poverty, age, population density",40,32386,20.4,25.8,63.0,10.0,1.3,49.5,49.8,0.2,0.3,1.3
22,Louisiana,49,Jackson,LA,43,"frontier status, population size, poverty, age",57,15135,16.9,24.6,59.2,13.7,2.5,72.2,27.1,0.3,0.3,0.9
22,Louisiana,51,Jefferson,LA,5,"frontier status, population size, poverty",25,452824,15.7,25.2,62.3,11.1,1.4,68.2,26.8,0.4,3.4,7.9
22,Louisiana,53,Jefferson Davis,LA,52,"frontier status, population size, poverty, age, population density",40,31272,17.6,28.3,58.2,11.9,1.5,81.2,17.5,0.4,0.3,1.1
22,Louisiana,55,Lafayette,LA,6,"frontier status, population size, poverty",53,197390,15.6,27.0,62.9,9.1,1.1,72.4,25.1,0.3,1.4,2.1
22,Louisiana,57,Lafourche,LA,23,"frontier status, population size, poverty, age",37,92179,15.3,26.2,62.0,10.6,1.2,82.6,13.3,2.5,0.7,1.8
22,Louisiana,59,La Salle,LA,62,"frontier status, population size, poverty, age, population density",32,14040,17.3,25.2,60.2,12.9,1.7,86.5,12.2,0.7,0.2,0.9
22,Louisiana,61,Lincoln,LA,53,"frontier status, population size, poverty, age, population density",27,42108,21.1,26.7,61.7,9.9,1.7,58.0,39.9,0.3,1.4,1.7
22,Louisiana,63,Livingston,LA,20,"frontier status, population size, poverty, age",32,109206,11.9,26.9,64.3,8.0,0.8,94.3,4.4,0.4,0.4,1.5
22,Louisiana,65,Madison,LA,67,"frontier status, population size, poverty, age, population density",31,12457,28.5,29.9,58.7,10.0,1.4,37.4,61.5,0.2,0.9,2.4
22,Louisiana,67,Morehouse,LA,36,"frontier status, population size, poverty, age",23,29989,23.3,26.8,58.3,13.1,1.7,54.8,44.6,0.1,0.3,0.9
22,Louisiana,69,Natchitoches,LA,51,"frontier status, population size, poverty, age, population density",33,38541,22.1,28.2,59.5,10.6,1.7,57.9,39.7,1.1,0.7,1.5
22,Louisiana,71,Orleans,LA,5,"frontier status, population size, poverty",25,454863,25.5,27.3,61.1,9.9,1.6,28.8,67.5,0.2,2.4,3.0
22,Louisiana,73,Ouachita,LA,7,"frontier status, population size, poverty",33,148237,19.6,28.1,59.9,10.7,1.4,63.5,34.8,0.3,0.9,1.4
22,Louisiana,75,Plaquemines,LA,33,"frontier status, population size, poverty, age",41,28995,15.3,27.7,62.4,9.2,0.7,70.8,23.0,2.0,3.3,2.8
22,Louisiana,77,Pointe Coupee,LA,69,"frontier status, population size, poverty, age, population density",45,22377,18.5,25.8,60.1,12.4,1.7,62.1,37.2,0.2,0.3,1.3
22,Louisiana,79,Rapides,LA,7,"frontier status, population size, poverty",33,128462,19.2,26.8,60.1,11.7,1.4,66.3,31.1,0.8,1.0,1.9
22,Louisiana,81,Red River,LA,76,"frontier status, population size, poverty, age, population density",38,9465,22.3,29.3,57.5,11.7,1.6,56.0,43.3,0.4,0.1,1.0
